#{"t_start": 1732066083.7982495, "env_id": "None"}
r,l,t
-546.875,20,487.264322
-1390.625,20,487.552963
-1343.75,20,487.850359
-1229.6875,20,488.127977
-626.5625,20,488.421366
-1021.875,20,488.699506
-562.5,20,488.988797
-1165.625,20,489.295966
-1071.875,20,489.572011
-1245.3125,20,489.845693
-1131.25,20,490.133876
-1137.5,20,490.415263
-853.125,20,490.709765
-404.6875,20,491.014945
-607.8125,20,491.321121
-1220.3125,20,491.626008
-968.75,20,491.926669
-965.625,20,492.196099
-1118.75,20,492.488283
-1154.6875,20,492.773082
-798.4375,20,493.056224
-1235.9375,20,493.341806
-856.25,20,493.626308
-1220.3125,20,493.905844
-476.5625,20,494.200792
-1168.75,20,494.479913
-665.625,20,494.763649
-701.5625,20,495.067068
-1270.3125,20,495.403996
-581.25,20,495.689791
-646.875,20,495.988067
-1253.125,20,496.258503
-1145.3125,20,496.532457
-1173.4375,20,496.816185
-359.375,20,497.098859
-873.4375,20,497.383754
-531.25,20,497.66713
-623.4375,20,497.957787
-967.1875,20,498.235375
-1301.5625,20,498.530774
-785.9375,20,498.826019
-910.9375,20,499.107212
-423.4375,20,499.382761
-940.625,20,499.667427
-715.625,20,499.965602
-1204.6875,20,500.255742
-465.625,20,500.534208
-520.3125,20,500.819237
-785.9375,20,501.093532
-1309.375,20,501.369376
-509.375,20,501.663889
-1412.5,20,501.949972
-912.5,20,502.237367
-900.0,20,502.506718
-432.8125,20,502.800987
-1229.6875,20,503.075725
-1053.125,20,503.36093
-1046.875,20,503.654142
-1267.1875,20,503.917909
-589.0625,20,504.223142
-668.75,20,504.52545
-1229.6875,20,504.819793
-1065.625,20,523.940416
-1196.875,20,524.224991
-700.0,20,524.530354
-1103.125,20,524.814831
-625.0,20,525.10003
-856.25,20,525.39401
-1156.25,20,525.678214
-1114.0625,20,525.962275
-917.1875,20,526.245481
-860.9375,20,526.530879
-879.6875,20,526.824514
-828.125,20,527.109849
-1053.125,20,527.398038
-875.0,20,527.668617
-871.875,20,527.949965
-726.5625,20,528.24484
-864.0625,20,528.53211
-718.75,20,528.802274
-1204.6875,20,529.078644
-1148.4375,20,529.362322
-353.125,20,529.635185
-1129.6875,20,529.92012
-825.0,20,530.224125
-646.875,20,530.502905
-839.0625,20,530.78341
-1312.5,20,531.067046
-653.125,20,531.351312
-792.1875,20,531.634217
-1168.75,20,531.928724
-1010.9375,20,532.195616
-860.9375,20,532.48322
-1212.5,20,532.774248
-1356.25,20,533.068066
-792.1875,20,533.362076
-1035.9375,20,533.648833
